0,"1463342037282045957,2021-11-24T03:01:43.000Z,https://t.co/XLJ7MU00ff announce that Twitter Spaces with more than 200 listeners \U0001f389\n\nTitle\uff1aJEOPARDY!\nHost\uff1aCarson\nhttps://t.co/SPnIMm2RyD"
1,"1463342039081259015,2021-11-24T03:01:44.000Z,RT @CarlierRuth: @psakipsimp @Capt__ChrisPike @Jeopardy She is still trending,and has been probably for the last 3 hours"
1,"1463342137114828804,2021-11-24T03:02:07.000Z,RT @KenJennings: They deserve it! Every day all three of them made it onto Jeopardy! and that's very hard to do."
1,"1463342295533723655,2021-11-24T03:02:45.000Z,Totally Normal Jeopardy! The Greatest Game https://t.co/IBbP80EvOG"
1,"1463342304375283715,2021-11-24T03:02:47.000Z,@Jeopardy @jgkfan"
1,"1463342380858286081,2021-11-24T03:03:05.000Z,We are LIVE playing some totally legit Jeopardy on Saw's channel right now!!!! You better come watch &gt;:0 https://t.co/Q5uEnLM7Ve"
0,"1463342399330127878,2021-11-24T03:03:10.000Z,@jakequery @Jeopardy I read that he wasn\u2019t actually formally adopted by his mom\u2019s second husband but did legally change his name to take after his step dad"
0,"1463342513847246856,2021-11-24T03:03:37.000Z,We're running a $12/year Thanksgiving week subscription special at The Athletic. There is no better time to check out ""Jeopardy"" James Holzhauer's library of columns, which have been fantastic:\nhttps://t.co/jOf1nDettn\n(all of his stories have the deal attached)"
1,"1463342517567451137,2021-11-24T03:03:38.000Z,RT @psakipsimp: @CarlierRuth @Capt__ChrisPike @Jeopardy Well then let's keep her trending!\n\nJen Psaki\nJen Psaki\nJen Psaki\nJen Psaki\nJen Psa\u2026"
1,"1463342542766764034,2021-11-24T03:03:44.000Z,RT @CarlierRuth: @psakipsimp @Capt__ChrisPike @Jeopardy I love this!!!"
1,"1463342566603173888,2021-11-24T03:03:50.000Z,Jeopardy 1x Champ https://t.co/rcOuw0HJfb"
1,"1463342577185292291,2021-11-24T03:03:52.000Z,@veterans_i @JamesMWilliam18 Well, you\u2019re right, and now I\u2019m really embarrassed. My only excuse is this damn brain fatigue (I don\u2019t have covid. I got tested first thing.) At least I can still tear it up on Final Jeopardy if I have 10 minutes to think about it. Thank you for your kind thoughts."
1,"1463342581736255490,2021-11-24T03:03:53.000Z,RT @nandodifino: We're running a $12/year Thanksgiving week subscription special at The Athletic. There is no better time to check out ""Jeo\u2026"
1,"1463342582390480896,2021-11-24T03:03:53.000Z,RT @MPattersonOWH: I finally ran a Jeopardy category! https://t.co/HUcRJN9z4M"
0,"1463342616733437952,2021-11-24T03:04:02.000Z,An increasingly bitter billionaire family feud is putting the Hinduja Group, one of the world's largest conglomerates, at risk https://t.co/eo9vXLF3XA"
1,"1463342646269595648,2021-11-24T03:04:09.000Z,That's a man on Jeopardy ... I'm pretty sure!"
1,"1463342649495146500,2021-11-24T03:04:09.000Z,The streak is in jeopardy"
0,"1463342693015298051,2021-11-24T03:04:20.000Z,RT @BlueStarUnicorn: The 5th Amendment proffers the right to a grand jury, forbids ""double jeopardy,"" AND protects against self-incriminati\u2026"
1,"1463342703022940168,2021-11-24T03:04:22.000Z,Look, I finished second in MLB Jeopardy. I lost to \u201cMLB Nerds\u201d. I\u2019ll accept it. How we got there? Don\u2019t worry about it. I embarrassed myself. It\u2019s a journey, and we\u2019ll make it to the top eventually."
0,"1463342759612502018,2021-11-24T03:04:36.000Z,RT @Dragofix: Rainforests are being destroyed every day, putting the countless species that depend on them in jeopardy. https://t.co/jJk3xO\u2026"
1,"1463342816763867144,2021-11-24T03:04:49.000Z,@Jeopardy I coulda crushed that"
1,"1463342817242144768,2021-11-24T03:04:49.000Z,Someone vouch for me in jeopardy"
0,"1463342893326909449,2021-11-24T03:05:08.000Z,nobody likes Omaha I guess https://t.co/jWvFvhsN5E"
0,"1463342902030049294,2021-11-24T03:05:10.000Z,they have YFK and FoolishBaseball in this jeopardy space \U0001f480\U0001f480"
1,"1463342916533899267,2021-11-24T03:05:13.000Z,Scuffed jeopardy"
1,"1463342936335302657,2021-11-24T03:05:18.000Z,@Jeopardy Sorry Canada!"
1,"1463342953318039552,2021-11-24T03:05:22.000Z,3 point streak may be in jeopardy this year!"
0,"1463342992618520583,2021-11-24T03:05:31.000Z,RT @Mr_Ian_Moran: @Jeopardy Re: Jen Psaki ... ""Spokesperson"" is a role, not a job ... White House Press Secretary is a job, but it does not\u2026"
1,"1463343008036753423,2021-11-24T03:05:35.000Z,@craigmcmullen53 @hotchman @Jeopardy @Chiefs @cheetah @PatrickMahomes Cling cling double jeopardy!!!"
1,"1463343016698015745,2021-11-24T03:05:37.000Z,RT @yachtzco: .@Jeopardy The lady answered correctly. Psaki is @PressSec"
1,"1463343037451538437,2021-11-24T03:05:42.000Z,In case you missed it. #Omaha were on #Jeopardy clue. https://t.co/CaaEUf9dIt"
0,"1463343053154963456,2021-11-24T03:05:46.000Z,@ImABrewersFan let me do Jeopardy tmrw I know ball"
0,"1463343056158183435,2021-11-24T03:05:46.000Z,RT @yonast98: @Blklivesmatter Please be the voice for the voiceless in Ethiopia who are subjected to Neocolonial Tyranny. \n\nThe @JoeBiden a\u2026"
1,"1463343078346047491,2021-11-24T03:05:52.000Z,RT @KG4THREE22: The dodo bird was a correct answer on Jeopardy tonight. I have only @GaryParrishCBS &amp; the @EyeOnCBBPodcast to thank for kno\u2026"
0,"1463343088366239744,2021-11-24T03:05:54.000Z,What is NOM? https://t.co/qp00KNbyg0"
0,"1463343126794358790,2021-11-24T03:06:03.000Z,@MichaelFromIL I guess that's why the 5th Amendment explicitly lays out the procedures for trials for capital crimes and says that no one shall be put in jeopardy of ""life or limb"" more than once for the same crime."
1,"1463343214459596804,2021-11-24T03:06:24.000Z,@KrisBryant2014 @PatrickMahomes @Jeopardy Cool. I skated on the Rideau 30 some years ago. I didn\u2019t know it was a UNESCO site though."
1,"1463343276019404803,2021-11-24T03:06:39.000Z,@Jeopardy It's not for everyone."
0,"1463343342050291720,2021-11-24T03:06:55.000Z,RT @AdamMGrant: The events that make your blood boil reveal what matters most to you.\n\nAnger rises when your core values are in jeopardy. W\u2026"
1,"1463343396085542912,2021-11-24T03:07:07.000Z,RT @Mr_Ian_Moran: @Jeopardy Re: Jen Psaki ... ""Spokesperson"" is a role, not a job ... White House Press Secretary is a job, but it does not\u2026"
1,"1463343421117059072,2021-11-24T03:07:13.000Z,RT @yachtzco: .@Jeopardy The lady answered correctly. Psaki is @PressSec"
1,"1463343423591784451,2021-11-24T03:07:14.000Z,RT @hotchman: Jet Chip Wasp made @Jeopardy tonight!!!! @chiefs @cheetah @PatrickMahomes #ChiefsKingdom https://t.co/DtFkDrQcb7"
1,"1463343551744385039,2021-11-24T03:07:45.000Z,RT @davesouthorn: Boise State was on Jeopardy tonight. https://t.co/q73hUfHPfp"
1,"1463343565262761984,2021-11-24T03:07:48.000Z,RT @GLScienceCtr: Who saw us on @Jeopardy last night!? The Science Center was featured in a question about Cleveland! #StayCuriousCLE https\u2026"
1,"1463343572774801412,2021-11-24T03:07:50.000Z,I probably would have gotten two https://t.co/tSlQMdBI7T"
1,"1463343588599865346,2021-11-24T03:07:53.000Z,@hotchman @Jeopardy @Chiefs @cheetah @PatrickMahomes Can u just imagine someone NOT knowing this?\U0001f602"
1,"1463343608250179587,2021-11-24T03:07:58.000Z,@ImABrewersFan \n\nhttps://t.co/muHt540lci\n\nI made this for GiraffeNeckMarc but he never ended up using it. Feel free if you want to."
1,"1463343656060997638,2021-11-24T03:08:09.000Z,@DGBarnes3 @PatrickMahomes @Jeopardy As soon as they said World Caps I was out. Not my jam."
1,"1463343686083915785,2021-11-24T03:08:17.000Z,An increasingly bitter billionaire family feud is putting the Hinduja Group, one of the world's largest conglomerates, at risk https://t.co/9KGpXTtsr8"
1,"1463343747035451396,2021-11-24T03:08:31.000Z,FOOLISHBB JEOPARDY ALERT"
0,"1463343796779995138,2021-11-24T03:08:43.000Z,@UnderLeverage @_mdiener @Enrique_Hopes @MichaelEHayden Remember the guy on Jeopardy! who held up three fingers to indicate his third win and the paranoid left went apeshit and thought he was signaling some esoteric white-supremacist group...? Shades of that here...\n\nhttps://t.co/bASucRDUTc"
0,"1463343846159433729,2021-11-24T03:08:55.000Z,RT @Dragofix: Rainforests are being destroyed every day, putting the countless species that depend on them in jeopardy. https://t.co/jJk3xO\u2026"
1,"1463343883119742983,2021-11-24T03:09:04.000Z,RT @PatriciaBoalCTV: I know, I know! \n\n#Jeopardy https://t.co/juYZARDTBO"
1,"1463343953810362371,2021-11-24T03:09:20.000Z,RT @hotchman: Jet Chip Wasp made @Jeopardy tonight!!!! @chiefs @cheetah @PatrickMahomes #ChiefsKingdom https://t.co/DtFkDrQcb7"
0,"1463343958180958211,2021-11-24T03:09:21.000Z,RT @OhioNatCon: @MichaelFromIL I guess that's why the 5th Amendment explicitly lays out the procedures for trials for capital crimes and sa\u2026"
1,"1463343974274449414,2021-11-24T03:09:25.000Z,RT @Jeopardy: Sorry, Omaha. https://t.co/4ep232wCHF"
0,"1463344051575566340,2021-11-24T03:09:44.000Z,RT @DaveOBrienRBW: FOOLISHBB JEOPARDY ALERT"
1,"1463344089475211266,2021-11-24T03:09:53.000Z,@UncleChaps Someone was watching Jeopardy tonight"
0,"1463344110106923016,2021-11-24T03:09:58.000Z,This Gonzaga UCLA game running late is going to delay the BuehlerRBW jeopardy episode \U0001f926\u200d\u2642\ufe0f\U0001f926\u200d\u2642\ufe0f\U0001f926\u200d\u2642\ufe0f"
0,"1463344143455948804,2021-11-24T03:10:06.000Z,Like damn, everytime I step outside i feel like I\u2019m putting my life in jeopardy. Not really but really..."
1,"1463344171050323978,2021-11-24T03:10:12.000Z,@hotchman @Agrigsby33 @Jeopardy @Chiefs @cheetah @PatrickMahomes Who didn't know"
0,"1463344193665912838,2021-11-24T03:10:18.000Z,RT @BlueStarUnicorn: The 5th Amendment proffers the right to a grand jury, forbids ""double jeopardy,"" AND protects against self-incriminati\u2026"
0,"1463344367373099009,2021-11-24T03:10:59.000Z,They got FB in jeopardy \U0001f62d"
1,"1463344381239377925,2021-11-24T03:11:02.000Z,@cw_fudge I watched every ""celebrity jeopardy"" and that was a category read by Sean Connery"
1,"1463344590988185605,2021-11-24T03:11:52.000Z,@Beto_O_Woke @samdman95 Given that Sam won the Jeopardy! College Championship (which comes with a cool $100k cash prize), I'd say his financial situation isn't as dire as you're fantasising it to be \U0001f937\u200d\u2642\ufe0f"
1,"1463344598080790533,2021-11-24T03:11:54.000Z,RT @Jeopardy: Sorry, Omaha. https://t.co/4ep232wCHF"
1,"1463344632457089026,2021-11-24T03:12:02.000Z,@jordansen17 @Jeopardy I know this one! I was there. :)"
0,"1463344635053445129,2021-11-24T03:12:03.000Z,""The derogation of rights would spiral downward\u2014and quickly\u2014such that all of our rights would be in jeopardy. And the very communities already treated badly in the criminal legal system would be treated even worse."""
0,"1463344680377020422,2021-11-24T03:12:14.000Z,Hinduja family feud puts century-old business empire in jeopardy https://t.co/ZNFHxTAKcd"
1,"1463344821972705285,2021-11-24T03:12:47.000Z,@SuzuSubtweets She was playing in a Jeopardy style game show and didn\u2019t answer any of the questions"
1,"1463344837546049536,2021-11-24T03:12:51.000Z,Ummmmmm #Jeopardy"
1,"1463344856529616907,2021-11-24T03:12:56.000Z,RT @MattyVowels: A toughie on Final Jeopardy tonight. Contestants guessed Paris and Amsterdam. Alex would be PISSED. https://t.co/x6zFCvOQFg"
0,"1463344908241186820,2021-11-24T03:13:08.000Z,RT @BlueStarUnicorn: The 5th Amendment proffers the right to a grand jury, forbids ""double jeopardy,"" AND protects against self-incriminati\u2026"
0,"1463344998049587202,2021-11-24T03:13:29.000Z,@Jeopardy I went to college/worked in Iowa for a total of 12 years, and I think I got 3-4 of the answers. I've been to the Henry Doorly Zoo twice, and I knew the Gerald Ford one because I knew that wasn't his birth name."
1,"1463345091477704705,2021-11-24T03:13:52.000Z,RT @Jeopardy: Sorry, Omaha. https://t.co/4ep232wCHF"
1,"1463345109357977601,2021-11-24T03:13:56.000Z,@raqcitybitch @ThangSlime @Panthers_FA22 @joeportellipsu @rylowe_FA22 @Jeopardy You chop it up down there yet or what"
1,"1463345127422939138,2021-11-24T03:14:00.000Z,where is the WECK jeopardy question."
0,"1463345149983997952,2021-11-24T03:14:06.000Z,RT @RandyGibb_1: Biden is now releasing oil from our strategic reserves. This is insane. This is reserved for emergencies, not to use when\u2026"
1,"1463345161996439558,2021-11-24T03:14:08.000Z,I KILLED in this category...on my couch https://t.co/3V7fZ2ZHsy"
0,"1463345211946541058,2021-11-24T03:14:20.000Z,#8AM\\#12PM\\#5PM\\#9PM\\#10PM #H. Factor _ #AppleMustardPorkChop (560 C). GENIEd 12:37AM, #LateLateShow. Bed 9AM-12PM.\\#StarTrekTNG 413-416.\\Factor _ #ItalianSausageOreganato (550 C). #TopGear 101-102, 105-107\\G7PM, #Jeopardy!\\#VodkaShot. G8PM, #TheResident 508 ""Old Dog, New Tricks"""
1,"1463345213955477510,2021-11-24T03:14:21.000Z,The recruiting manager from @Gemini is on @Jeopardy! tonight. Still waiting for my call back but my wife said they probably just met their quota for crypto recruiters this season \U0001f622\U0001f622"
1,"1463345219592671232,2021-11-24T03:14:22.000Z,@Jeopardy Yes, I know the category was about Omaha, not Iowa, but I know a lot about Nebraska from living in Iowa + I have a lot of friends from Nebraska."
1,"1463345258587033601,2021-11-24T03:14:31.000Z,Buehlerrbw jeopardy space better"
1,"1463345299452215296,2021-11-24T03:14:41.000Z,Jeopardy space has gotten 230 people since I joined. Don\u2019t doubt the MLBNerds influence"
0,"1463345317059964930,2021-11-24T03:14:45.000Z,Hinduja family feud puts their century-old business empire in\xa0jeopardy https://t.co/npVW8L4Zvy"
1,"1463345377457934339,2021-11-24T03:15:00.000Z,After observing jeopardy contestants answer obscure questions with ease for 15 minutes only to be flummoxed by questions about Omaha, NE, I\u2019ve realized I do in fact live in the middle of nowhere"
1,"1463345390674235397,2021-11-24T03:15:03.000Z,@Jeopardy Sort of like our response to COVID\u2026nobody knows what it\u2019s like living the good life."
1,"1463345439118282752,2021-11-24T03:15:14.000Z,@Jeopardy @rossnelson Ouch"
0,"1463345446441607169,2021-11-24T03:15:16.000Z,RT @pline_kevin: Hey @wwmtnews  way to mess up Jeopardy broadcast,,,,"
0,"1463345472739885061,2021-11-24T03:15:23.000Z,RT @Dragofix: Rainforests are being destroyed every day, putting the countless species that depend on them in jeopardy. https://t.co/jJk3xO\u2026"
1,"1463345616839397379,2021-11-24T03:15:57.000Z,RT @Jeopardy: Sorry, Omaha. https://t.co/4ep232wCHF"
1,"1463345672413982727,2021-11-24T03:16:10.000Z,I wonder if contestants on Jeopardy! are specifically told they can\u2019t wager $69 or $420"
1,"1463345714713399296,2021-11-24T03:16:20.000Z,@I08Stitches @Jeopardy https://t.co/AafrFg8L24"
1,"1463345757663248385,2021-11-24T03:16:30.000Z,RT @Jeopardy: Sorry, Omaha. https://t.co/4ep232wCHF"
0,"1463345774528397313,2021-11-24T03:16:34.000Z,@IngrahamAngle @RaymondArroyo @SenJohnKennedy @JDVance1 @pnjaban @HeyTammyBruce @FoxNews I'm watching your program now. I love your analysis! ""Liberal"" is the wrong word. ""Anarchist"" would be more appropriate. As for Kyle, he heard the call and rose to the occasion. Many of us are resisting American Marxism and CRT. Our Democracy is in jeopardy."
0,"1463345907173314570,2021-11-24T03:17:06.000Z,Hinduja family feud puts their century-old business empire in jeopardy\n\nhttps://t.co/RLQ8o1KhUx"
0,"1463345944641126400,2021-11-24T03:17:15.000Z,@SenCapito I could care less about a whiney and dishonest statement coming from someone who refused a bipartisan commission to investigate the insurrection. THAT is putting DEMOCRACY in jeopardy! The nerve! I\u2019m so sick of you deceitful hypocrites!"
1,"1463345988022808578,2021-11-24T03:17:25.000Z,I'm a little ashamed I only knew 3 of these considering I spent my Fall Break in Omaha. https://t.co/k7fOahLJDB"
0,"1463346027071688711,2021-11-24T03:17:35.000Z,Lol https://t.co/38RbZYgS31"
0,"1463346041844125702,2021-11-24T03:17:38.000Z,RT @Dragofix: Rainforests are being destroyed every day, putting the countless species that depend on them in jeopardy. https://t.co/jJk3xO\u2026"
0,"1463346042162790405,2021-11-24T03:17:38.000Z,@NellieBly666 @Dani3ll3Opines @Thotiwestbrook1 @HobbitGirl7 @harrylitman Federal charges are usually civil rights. Not double jeopardy to say that by killing someone you deprived them of their right to assemble, or to due process. Completely separate from underlying murder charge."
1,"1463346151340523520,2021-11-24T03:18:04.000Z,RT @Jeopardy: Sorry, Omaha. https://t.co/4ep232wCHF"
1,"1463346183536095233,2021-11-24T03:18:12.000Z,RT @Jeopardy: Sorry, Omaha. https://t.co/4ep232wCHF"
1,"1463346200757817346,2021-11-24T03:18:16.000Z,@chaensaw Don't know, but I bet contestants on Jeopardy are specifically told not to make OK symbols with their hands now."
1,"1463346251529953281,2021-11-24T03:18:28.000Z,@wienervision @Jeopardy It\u2019s a\u2026mutual\u2026knowledge we share. \U0001f62c"
1,"1463346313492418561,2021-11-24T03:18:43.000Z,There\u2019s an MLB twitter jeopardy?"
1,"1463346320815628288,2021-11-24T03:18:45.000Z,Twitter scuffed jeopardy x2"
1,"1463346365275283464,2021-11-24T03:18:55.000Z,@Jeopardy What is Peyton Manning's audible"
1,"1463346388444483592,2021-11-24T03:19:01.000Z,RT @davesouthorn: Boise State was on Jeopardy tonight. https://t.co/q73hUfHPfp"
1,"1463346461815422982,2021-11-24T03:19:18.000Z,what do people that win jeopardy do with the money? buy a fucking bookshelf?"
1,"1463346471143628804,2021-11-24T03:19:21.000Z,RT @GLScienceCtr: Who saw us on @Jeopardy last night!? The Science Center was featured in a question about Cleveland! #StayCuriousCLE https\u2026"
1,"1463346601594925063,2021-11-24T03:19:52.000Z,@BuehlerRBW MLB Jeopardy????"
1,"1463346709652721675,2021-11-24T03:20:17.000Z,RT @Jeopardy: Sorry, Omaha. https://t.co/4ep232wCHF"
1,"1463346753529434120,2021-11-24T03:20:28.000Z,RT @clairemcnear: with Amy Schneider punching her Tournament of Champions ticket in yesterday's game, that means that there have been just\u2026"
1,"1463346785716510720,2021-11-24T03:20:36.000Z,The other day I had Jeopardy on and one of the questions/answers was that torrents were video files, and I need people to know that I felt death in my soul."
0,"1463346865290854400,2021-11-24T03:20:55.000Z,RT @BloombergAsia: An increasingly bitter billionaire family feud is putting the Hinduja Group, one of the world's largest conglomerates, a\u2026"
1,"1463346894311149568,2021-11-24T03:21:01.000Z,RT @SixBroadway: Congrats, Queen Amy on absolutely slaying the #SIXBroadway clue! \U0001f64c Check out our royal appearance on @Jeopardy here. http\u2026"
1,"1463346966931378183,2021-11-24T03:21:19.000Z,YALL ARE DRIVING ME INSANE WITH JEOPARDY DAWG"
1,"1463347025861304320,2021-11-24T03:21:33.000Z,somebody on my timeline is live tweeting the answers to a jeopardy space btw"
1,"1463347032551268354,2021-11-24T03:21:34.000Z,RT @MaulerMauler: Final Jeopardy!!! #OttawaForTheWin https://t.co/ZLEIxhRvMh"
1,"1463347056685236225,2021-11-24T03:21:40.000Z,RT @chaensaw: I wonder if contestants on Jeopardy! are specifically told they can\u2019t wager $69 or $420"
1,"1463347065564528641,2021-11-24T03:21:42.000Z,@pnut @Jeopardy @rossnelson I'll take Omaha for $1000, please.\n\nHost: According to the band 311, Omaha ""this"" is the stuff they come with, man. Invented in their souls it breathes out from this band."
1,"1463347081804931077,2021-11-24T03:21:46.000Z,RT @MaulerMauler: Final Jeopardy!!! #OttawaForTheWin https://t.co/ZLEIxhRvMh"
1,"1463347146485284867,2021-11-24T03:22:02.000Z,@SekeltheAwesome A: The last clue that broke the camel's back and forced this Bills fan to stop watching the Trebek-less debacle known as Jeopardy.\nQ: What is the Hail Murray?"
0,"1463347202592550913,2021-11-24T03:22:15.000Z,RT @BlueStarUnicorn: The 5th Amendment proffers the right to a grand jury, forbids ""double jeopardy,"" AND protects against self-incriminati\u2026"
1,"1463347228299313155,2021-11-24T03:22:21.000Z,@Thirty8Specia1 If you have a negative score after double Jeopardy, they kick you off the stage for final Jeopardy. Then, they let you back on the stage after the game is over. Very few get negative scores...like 1 percent. I don't think they should allow them back on the stage"
1,"1463347228790067200,2021-11-24T03:22:21.000Z,This guy Matt lol #Jeopardy"
0,"1463347331332513797,2021-11-24T03:22:46.000Z,RT @BlueStarUnicorn: The 5th Amendment proffers the right to a grand jury, forbids ""double jeopardy,"" AND protects against self-incriminati\u2026"
1,"1463347347434393603,2021-11-24T03:22:49.000Z,That 3pt streak in jeopardy after the 1st half"
1,"1463347396373590017,2021-11-24T03:23:01.000Z,So chilli in that spot lol https://t.co/FKsrAwDM3r"
1,"1463347435015598081,2021-11-24T03:23:10.000Z,I think negative 6400 is the worst score I've seen in jeopardy\n\nWonder what the record is"
1,"1463347607804071941,2021-11-24T03:23:52.000Z,I can't believe I am now watching Jeopardy! I'm actually yelling at the screen now, so I'm officially a nerd."
1,"1463347642763661313,2021-11-24T03:24:00.000Z,@Jeopardy I bet there were Peyton Manning clues scattered in these....at least one \U0001f937\u200d\u2642\ufe0f"
1,"1463347659201294343,2021-11-24T03:24:04.000Z,RT @KenJennings: They deserve it! Every day all three of them made it onto Jeopardy! and that's very hard to do."
1,"1463347665471737870,2021-11-24T03:24:05.000Z,@NWAHutch Looks like the 3 point streak is In jeopardy tonight."
1,"1463347666239168512,2021-11-24T03:24:05.000Z,@Jeopardamy Poor Matt\u2026 made so many mistakes, he will end up owing Jeopardy. \U0001f614"
1,"1463347792961671173,2021-11-24T03:24:36.000Z,I know @AmodioMatt would have gotten the Omaha category today \U0001f614\u270a #Jeopardy"
1,"1463347798431215618,2021-11-24T03:24:37.000Z,@BuzzJohnNabors Umm\u2026is our 3 point streak in jeopardy"
1,"1463347837266272259,2021-11-24T03:24:46.000Z,RT @cohnhead: Long-term space commercialization could be in jeopardy if Russia (and China) continue to pursue dangerous ASAT weaponry. \n\nWe\u2026"
1,"1463347865477005313,2021-11-24T03:24:53.000Z,only ladies allowed in THIS final jeopardy \U0001f485"
1,"1463347953595265027,2021-11-24T03:25:14.000Z,let Derozanfan677 create a Jeopardy https://t.co/zaGEM9dnHy"
0,"1463347995731439619,2021-11-24T03:25:24.000Z,Billionaire Family Feud Puts a Century-Old Business Empire in Jeopardy\nhttps://t.co/cVGzex4v4a\n\n#india #entertainmentindia #familyfeud #billionaires #entertainment"
0,"1463347996796624897,2021-11-24T03:25:24.000Z,RT @marlolundaktv: Lol"
0,"1463348043051376640,2021-11-24T03:25:35.000Z,@Lakers Coach Vogel job in jeopardy @SpectrumSN @JeanieBuss @KingJames"
1,"1463348056544395267,2021-11-24T03:25:39.000Z,@Jeopardy Where was the Payton Manning question? He put Omaha on the map!"
0,"1463348071270469635,2021-11-24T03:25:42.000Z,RT @MtEyabut12: @Lakers Coach Vogel job in jeopardy @SpectrumSN @JeanieBuss @KingJames"
1,"1463348076257677314,2021-11-24T03:25:43.000Z,Matt on #Jeopardy right now is my favorite player! He sits at -6,000!!!"
0,"1463348095002062855,2021-11-24T03:25:48.000Z,RT @jameciontg: Hi everyone! Never thought I\u2019d be making this tweet, but I need the help of my community now more than ever. Due to finance\u2026"
1,"1463348205245001733,2021-11-24T03:26:14.000Z,RT @Jeopardy: Sorry, Omaha. https://t.co/4ep232wCHF"
0,"1463348213675663361,2021-11-24T03:26:16.000Z,RT @BlueStarUnicorn: The 5th Amendment proffers the right to a grand jury, forbids ""double jeopardy,"" AND protects against self-incriminati\u2026"
1,"1463348226589749251,2021-11-24T03:26:19.000Z,\u201cLet Carson participate in Jeopardy\u201d https://t.co/Ki7gK4CYR2"
1,"1463348230561882114,2021-11-24T03:26:20.000Z,is our three point streak in jeopardy?"
1,"1463348237604110346,2021-11-24T03:26:22.000Z,@BobRmhenry1 Sssshhhhh \u2026 truth be known, I\u2019ve won many a Jeopardy\u2026"
1,"1463348269522690049,2021-11-24T03:26:29.000Z,just saw a guy finish with -6400 dollars on jeopardy. negative."
1,"1463348293526863877,2021-11-24T03:26:35.000Z,RT @BuehlerRBW: \u201cLet Carson participate in Jeopardy\u201d https://t.co/Ki7gK4CYR2"
1,"1463348336275173381,2021-11-24T03:26:45.000Z,Carson got the best jeopardy on Twitter hands down"
1,"1463348377652011010,2021-11-24T03:26:55.000Z,entering @ImABrewersFan jeopardy space https://t.co/7XxnY8RpUX"
1,"1463348380965425155,2021-11-24T03:26:56.000Z,RT @IcyKuz: let Derozanfan677 create a Jeopardy https://t.co/zaGEM9dnHy"
1,"1463348392545988609,2021-11-24T03:26:59.000Z,Is the 3 point streak in jeopardy? \U0001f440"
1,"1463348398279569414,2021-11-24T03:27:00.000Z,@pnut @Jeopardy @rossnelson I need to know if 311 was one of the answers or questions or whatever"
1,"1463348441149362176,2021-11-24T03:27:10.000Z,RT @benglishjr: Matt went down swinging. I have to respect that. \u270a\U0001f3fe #Jeopardy https://t.co/2ceUOiYoc4"
1,"1463348459659014147,2021-11-24T03:27:15.000Z,RT @BlueStarUnicorn: The 5th Amendment proffers the right to a grand jury, forbids ""double jeopardy,"" AND protects against self-incriminati\u2026"
1,"1463348476213968896,2021-11-24T03:27:19.000Z,The streak is in jeopardy @NWAHutch"
1,"1463348511521398787,2021-11-24T03:27:27.000Z,@Jeopardy \nI really like Ken Jennings as host. He's a natural and doesn't take away from the clues. #KenJennings \nAlso. #goAmy. She is doing amazing."
1,"1463348525488611330,2021-11-24T03:27:30.000Z,RT @BuehlerRBW: \u201cLet Carson participate in Jeopardy\u201d https://t.co/Ki7gK4CYR2"
1,"1463348608221294595,2021-11-24T03:27:50.000Z,They let RyanGarciaESM write the Jeopardy question https://t.co/EqYhfjiY04"
1,"1463348742615191554,2021-11-24T03:28:22.000Z,@Jeopardy That\u2019s Peyton\u2019s category"
1,"1463348751628656641,2021-11-24T03:28:24.000Z,@stack_janton99 Better to have a joke than be a joke. You after placing third in Jeopardy: https://t.co/Z6xIeL9b06"
0,"1463348762428862476,2021-11-24T03:28:27.000Z,As clashes pile up in courts in London and Switzerland, the possibility of a messy unraveling of the Hinduja Group is rising. https://t.co/M875EaCy5v via @BloombergQuint"
1,"1463348956612677632,2021-11-24T03:29:13.000Z,The Streak is in jeopardy."
1,"1463349078457126915,2021-11-24T03:29:42.000Z,This is what I\u2019d look like on jeopardy. (Matt, not the transpenis guy) #Jeopardy"
0,"1463349082856951811,2021-11-24T03:29:43.000Z,RT @BlueStarUnicorn: The 5th Amendment proffers the right to a grand jury, forbids ""double jeopardy,"" AND protects against self-incriminati\u2026"
1,"1463349122203803650,2021-11-24T03:29:53.000Z,RT @GLScienceCtr: Who saw us on @Jeopardy last night!? The Science Center was featured in a question about Cleveland! #StayCuriousCLE https\u2026"
1,"1463349162565644301,2021-11-24T03:30:02.000Z,@bookishandbi 2/ (though I\u2019ll warn you it\u2019s a fairly sad watch) Anyway- although lgbt shelters are amazing not every city will have one so it still comes back to other shelters excluding trans people in jeopardy- &amp; denying them help-which can lead to them being in an even worse situation."
1,"1463349201471873024,2021-11-24T03:30:12.000Z,@AtomicWarped @Jeopardy Yes. Ken is awesome as host"
1,"1463349226524614656,2021-11-24T03:30:17.000Z,HEATCHEQUE IN THE JEOPARDY"
1,"1463349231687806979,2021-11-24T03:30:19.000Z,HEATCHEQUE ON JEOPARDY?!?!"
0,"1463349271986585606,2021-11-24T03:30:28.000Z,Hogs have not hit a 3 this game. Streak is in jeopardy."
0,"1463349303854968838,2021-11-24T03:30:36.000Z,@SportsTalk_SEC Yeah it\u2019s pretty embarrassing. 3 pt streak is in jeopardy too. Believe we\u2019re 3rd with something like 1150 straight games with a three pointer made."
